// Cash Shop Database
// Contains the items sold in the ingame cash shop.
//
// Structure of Database:
// Type,ItemID,Price
//
// Type:
//    0: New
//    1: Hot
//    2: Limited
//    3: Rental
//    4: Gear
//    5: Buff
//    6: Heal
//    7: Other
//    8: Sale
//
// Price:
//    Item cost, in cash points (#CASHPOINTS).

// Cash Shop Database
// Contains the items sold in the ingame cash shop.
//
// Structure of Database:
// Type,ItemID,Price
//
// Type:
//    0: New
//    1: Hot
//    2: Limited
//    3: Rental
//    4: Gear
//    5: Buff
//    6: Heal
//    7: Other
//    8: Sale
//
// Price:
//    Item cost, in cash points (#CASHPOINTS).

//New
4,19658,1000
4,19659,1000
4,19660,1000
4,19661,1000
4,19662,1000
4,19663,1000
4,19664,1000
4,19665,1000
4,19666,1000
4,19667,1000
4,19668,1000
4,19669,1000
4,19670,1000
4,19671,1000
4,19672,1000
4,19676,1000
4,19677,1000
4,19678,1000
4,19682,1000
4,19683,1000
4,19684,1000
4,19685,1000
4,19686,1000
4,19687,1000
4,19689,1000
4,19690,1000
4,19694,1000
4,19695,1000
4,19696,1000
4,19697,1000
4,19701,1000
4,19702,1000
4,19704,1000
4,19706,1000
4,19707,1000
4,19708,1000
4,19709,1000
4,19710,1000
4,19712,1000
4,19713,1000
4,19714,1000
4,19715,1000
4,19716,1000
4,19717,1000
4,19718,1000
4,19719,1000
4,19720,1000
4,19721,1000
4,19722,1000
4,19723,1000
4,19724,1000
4,19725,1000
4,19726,1000
4,19727,1000
4,19728,1000
4,19729,1000
4,19730,1000
4,19731,1000
4,19732,1000
4,19733,1000
4,19734,1000
4,19735,1000
4,19736,1000
4,19737,1000
4,19738,1000
4,19739,1000
4,19741,1000
4,19742,1000
4,19743,1000
4,19744,1000
4,19745,1000
4,19746,1000
4,19747,1000
4,19748,1000
4,19749,1000
4,19750,1000
4,19751,1000
4,19752,1000
4,19753,1000
4,19754,1000
4,19755,1000
4,19756,1000
4,19757,1000
4,19758,1000
4,19759,1000
4,19760,1000
4,19761,1000
4,19762,1000
4,19763,1000
4,19764,1000
4,19765,1000
4,19767,1000
4,19768,1000
4,19769,1000
4,19770,1000
4,19771,1000
4,19772,1000
4,19773,1000
4,19774,1000
4,19775,1000
4,19776,1000
4,19777,1000
4,19778,1000
4,19779,1000
4,19780,1000
4,19781,1000
4,19782,1000
4,19783,1000
4,19784,1000
4,19785,1000
4,19786,1000
4,19787,1000
4,19788,1000
4,19789,1000
4,19790,1000
4,19791,1000
4,19792,1000
4,19793,1000
4,19794,1000
4,19795,1000
4,19796,1000
4,19797,1000
4,19798,1000
4,19799,1000
4,19800,1000
4,19801,1000
4,19802,1000
4,19803,1000
4,19804,1000
4,19805,1000
4,19806,1000
4,19807,1000
4,19808,1000
4,19809,1000
4,19810,1000
4,19811,1000
4,19812,1000
4,19813,1000
4,19814,1000
4,19815,1000
4,19816,1000
4,19817,1000
4,19818,1000
4,19819,1000
4,19821,1000
4,19822,1000
4,19823,1000
4,19824,1000
4,19825,1000
4,19826,1000
4,19827,1000
4,19828,1000
4,19829,1000
4,19830,1000
4,19831,1000
4,19832,1000
4,19833,1000
4,19834,1000
4,19835,1000
4,19836,1000
4,19837,1000
4,19839,1000
4,19841,1000
4,19842,1000
4,19843,1000
4,19844,1000
4,19845,1000
4,19846,1000
4,19847,1000
4,19848,1000
4,19849,1000
4,19850,1000
4,19851,1000
4,19852,1000
4,19853,1000
4,19854,1000
4,19856,1000
4,19857,1000
4,19858,1000
4,19859,1000
4,19860,1000
4,19861,1000
4,19862,1000
4,19863,1000
4,19864,1000
4,19865,1000
4,19866,1000
4,19871,1000
4,19874,1000
4,19875,1000
4,19876,1000
4,19877,1000
4,19878,1000
4,19881,1000
4,19882,1000
4,19883,1000
4,19884,1000
4,19885,1000
4,19886,1000
4,19887,1000
4,19888,1000
4,19889,1000
4,19902,1000
4,19903,1000
4,19910,1000
4,19912,1000
4,19913,1000
4,19916,1000
4,19917,1000
4,19918,1000
4,19919,1000
4,19920,1000
4,19922,1000
4,19925,1000
4,19928,1000
4,19929,1000
4,19930,1000
4,19931,1000
4,19932,1000
4,19934,1000
4,19935,1000
4,19936,1000
4,19937,1000
4,19938,1000
4,19939,1000
4,19941,1000
4,19949,1000
4,19951,1000
4,19952,1000
4,19953,1000
4,19954,1000
4,19955,1000
4,19956,1000
4,19957,1000
4,19958,1000
4,19959,1000
4,19960,1000
4,19961,1000
4,19962,1000
4,19963,1000
4,19964,1000
4,19965,1000
4,19966,1000
4,19967,1000
4,19968,1000
4,19969,1000
4,19970,1000
4,19971,1000
4,19972,1000
4,19973,1000
4,19974,1000
4,19977,1000
4,19978,1000
4,19979,1000
4,19980,1000
4,19982,1000
4,19983,1000
4,19984,1000
4,19985,1000
4,19986,1000
4,19987,1000
4,19988,1000
4,19989,1000
4,19990,1000
4,19991,1000
4,19992,1000
4,19994,1000
4,19997,1000
4,19998,1000
4,19999,1000
4,20000,1000
4,20001,1000
4,20002,1000
4,20003,1000
4,20004,1000
4,20005,1000
4,20006,1000
4,20007,1000
4,20008,1000
4,20009,1000
4,20010,1000
4,20011,1000
4,20012,1000
4,20013,1000
4,20014,1000
4,20015,1000
4,20016,1000
4,20017,1000
4,20018,1000
4,20019,1000
4,20020,1000
4,20021,1000
4,20022,1000
4,20023,1000
4,20024,1000
4,20025,1000
4,20026,1000
4,20027,1000
4,20028,1000
4,20029,1000
4,20030,1000
4,20031,1000
4,20032,1000
4,20033,1000
4,20034,1000
4,20035,1000
4,20036,1000
4,20037,1000
4,20038,1000
4,20039,1000
4,20040,1000
4,20041,1000
4,20042,1000
4,20043,1000
4,20044,1000
4,20045,1000
4,20046,1000
4,20047,1000
4,20048,1000
4,20049,1000
4,20050,1000
4,20051,1000
4,20052,1000
4,20053,1000
4,20054,1000
4,20055,1000
4,20056,1000
4,20057,1000
4,20058,1000
4,20059,1000
4,20060,1000
4,20061,1000
4,20062,1000
4,20063,1000
4,20064,1000
4,20065,1000
4,20066,1000
4,20067,1000
4,20068,1000
4,20069,1000
4,20070,1000
4,20071,1000
4,20073,1000
4,20074,1000
4,20075,1000
4,20076,1000
4,20077,1000
4,20078,1000
4,20079,1000
4,20080,1000
4,20081,1000
4,20082,1000
4,20083,1000
4,20084,1000
4,20085,1000
4,20086,1000
4,20087,1000
4,20088,1000
4,20089,1000
4,20090,1000
4,20091,1000
4,20092,1000
4,20093,1000
4,20094,1000
4,20095,1000
4,20096,1000
4,20097,1000
4,20098,1000
4,20100,1000
4,20101,1000
4,20102,1000
4,20103,1000
4,20104,1000
4,20105,1000
4,20106,1000
4,20107,1000
4,20108,1000
4,20109,1000
4,20110,1000
4,20111,1000
4,20112,1000
4,20113,1000
4,20114,1000
4,20118,1000
4,20119,1000
4,20120,1000
4,20121,1000
4,20122,1000
4,20123,1000
4,20124,1000
4,20125,1000
4,20126,1000
4,20127,1000
4,20128,1000
4,20129,1000
4,20130,1000
4,20131,1000
4,20132,1000
4,20133,1000
4,20134,1000
4,20135,1000
4,20136,1000
4,20137,1000
4,20138,1000
4,20139,1000
4,20140,1000
4,20141,1000
4,20142,1000
4,20143,1000
4,20144,1000
4,20145,1000
4,20146,1000
4,20147,1000
4,20148,1000
4,20149,1000
4,20150,1000
4,20151,1000
4,20152,1000
4,20153,1000
4,20154,1000
4,20155,1000
4,20156,1000
4,20157,1000
4,20158,1000
4,20159,1000
4,20160,1000
4,20161,1000
4,20162,1000
4,20163,1000
4,20164,1000
4,20165,1000
4,20166,1000
4,20167,1000
4,20168,1000
4,20169,1000
4,20170,1000
4,20171,1000
4,20172,1000
4,20173,1000
4,20174,1000
4,20175,1000
4,20176,1000
4,20177,1000
4,20178,1000
4,20179,1000
4,20180,1000
4,20181,1000
4,20182,1000
4,20183,1000
4,20184,1000
4,20185,1000
4,20186,1000
4,20187,1000
4,20188,1000
4,20189,1000
4,20190,1000
4,20191,1000
4,20192,1000
4,20193,1000
4,20194,1000
4,20195,1000
4,20196,1000
4,20197,1000
4,20198,1000
4,20199,1000
4,20200,1000
4,20201,1000
4,20202,1000
4,20203,1000
4,20204,1000
4,20205,1000
4,20206,1000
4,20207,1000
4,20208,1000
4,20209,1000
4,20210,1000
4,20211,1000
4,20212,1000
4,20213,1000
4,20214,1000
4,20215,1000
4,20216,1000
4,20217,1000
4,20218,1000
4,20219,1000
4,20220,1000
4,20222,1000
4,20223,1000
4,20224,1000
4,20225,1000
4,20226,1000
4,20227,1000
4,20228,1000
4,20230,1000
4,20231,1000
4,20232,1000
4,20233,1000
4,20234,1000
4,20235,1000
4,20236,1000
4,20237,1000
4,20238,1000
4,20239,1000
4,20240,1000
4,20241,1000
4,20242,1000
4,20243,1000
4,20244,1000
4,20245,1000
4,20246,1000
4,20247,1000
4,20248,1000
4,20249,1000
4,20250,1000
4,20251,1000
4,20252,1000
4,20253,1000
4,20254,1000
4,20255,1000
4,20256,1000
4,20257,1000
4,20258,1000
4,20259,1000
4,20260,1000
4,20262,1000
4,20263,1000
4,20264,1000
4,20265,1000
4,20266,1000
4,20267,1000
4,20268,1000
4,20269,1000
4,20270,1000
4,20271,1000
4,20272,1000
4,20273,1000
4,20274,1000
4,20277,1000
4,20278,1000
4,20279,1000
4,20280,1000
4,20281,1000
4,20282,1000
4,20283,1000
4,20284,1000
4,20285,1000
4,20286,1000
4,20287,1000
4,20288,1000
4,20290,1000
4,20291,1000
4,20292,1000
4,20293,1000
4,20294,1000
4,20295,1000
4,20296,1000
4,20297,1000
4,20298,1000
4,20299,1000
4,20300,1000
4,20301,1000
4,20302,1000
4,20303,1000
4,20304,1000
4,20305,1000
4,20307,1000
4,20311,1000
4,20312,1000
4,20313,1000
4,20314,1000
4,20315,1000
4,20316,1000
4,20317,1000
4,20318,1000
4,20319,1000
4,20320,1000
4,20321,1000
4,20322,1000
4,20323,1000
4,20324,1000
4,20325,1000
4,20326,1000
4,20327,1000
4,20328,1000
4,20329,1000
4,20330,1000
4,20331,1000
4,20332,1000
4,20333,1000
4,20334,1000
4,20335,1000
4,20338,1000
4,20339,1000
4,20340,1000
4,20341,1000
4,20342,1000
4,20344,1000
4,20345,1000
4,20346,1000
4,20347,1000
4,20348,1000
4,20349,1000
4,20350,1000
4,20351,1000
4,20352,1000
4,20353,1000
4,20354,1000
4,20355,1000
4,20356,1000
4,20357,1000
4,20358,1000
4,20359,1000
4,20360,1000
4,20361,1000
4,20362,1000
4,20363,1000
4,20364,1000
4,20365,1000
4,20366,1000
4,20367,1000
4,20368,1000
4,20369,1000
4,20370,1000
4,20371,1000
4,20372,1000
4,20373,1000
4,20374,1000
4,20375,1000
4,20376,1000
4,20377,1000
4,20378,1000
4,20379,1000
4,20380,1000
4,20381,1000
4,20382,1000
4,20383,1000
4,20384,1000
4,20386,1000
4,20388,1000
4,20391,1000
4,20392,1000
4,20393,1000
4,20394,1000
4,20395,1000
4,20396,1000
4,20397,1000
4,20398,1000
4,20399,1000
4,20400,1000
4,20401,1000
4,20402,1000
4,20403,1000
4,20404,1000
4,20405,1000
4,20406,1000
4,20407,1000
4,20408,1000
4,20409,1000
4,20416,1000
4,20417,1000
4,20418,1000
4,20419,1000
4,20420,1000
4,20421,1000
4,20422,1000
4,20423,1000
4,20424,1000
4,20425,1000
4,20426,1000
4,20427,1000
4,20428,1000
4,20429,1000
4,20430,1000
4,20431,1000
4,20432,1000
4,20433,1000
4,20434,1000
4,20435,1000
4,20436,1000
4,20437,1000
4,20438,1000
4,20439,1000
4,20440,1000
4,20441,1000
4,20442,1000
4,20446,1000
4,20447,1000
4,20448,1000
4,20449,1000
4,20450,1000
4,20451,1000
4,20452,1000
4,20455,1000
4,20456,1000
4,20457,1000
4,20458,1000
4,20459,1000
4,20460,1000
4,20461,1000
4,20462,1000
4,20463,1000
4,20464,1000
4,20465,1000
4,20466,1000
4,20467,1000
4,20470,1000
4,20472,1000
4,20481,1000
4,20482,1000
4,20483,1000
4,20486,1000
4,20487,1000
4,20488,1000
4,20489,1000
4,20490,1000
4,20491,1000
4,20492,1000
4,20493,1000
4,20495,1000
4,20496,1000
4,20497,1000
4,20498,1000
4,20499,1000
4,20502,1000
4,20504,1000
4,20507,1000
4,20508,1000
4,20509,1000
4,20510,1000
4,20512,1000
4,20514,1000
4,20515,1000
4,20516,1000
4,20517,1000
4,20519,1000
4,20522,1000
4,20535,1000
4,20538,1000
4,20547,1000
4,20548,1000
4,20855,1000
4,20988,1000
4,20990,1000
4,21202,1000
4,21206,1000
4,21207,1000
4,21300,1000
4,31027,1000
4,31028,1000
4,31029,1000
4,31030,1000
4,31031,1000
4,31032,1000
4,31033,1000
4,31034,1000
4,31035,1000
4,31036,1000
4,31037,1000
4,31038,1000
4,31039,1000
4,31040,1000
4,31041,1000
4,31042,1000
4,31043,1000
4,31044,1000
4,31045,1000
4,31046,1000
4,31047,1000
4,31048,1000
4,31049,1000
4,31050,1000
4,31051,1000
4,31052,1000
4,31053,1000
4,31054,1000
4,31055,1000
4,31056,1000
4,31057,1000
4,31058,1000
4,31059,1000
4,31060,1000
4,31061,1000
4,31062,1000
4,31063,1000
4,31064,1000
4,31065,1000
4,31066,1000
4,31067,1000
4,31068,1000
4,31069,1000
4,31070,1000
4,31071,1000
4,31072,1000
4,31073,1000
4,31074,1000
4,31075,1000
4,31076,1000
4,31077,1000
4,31078,1000
4,31079,1000
4,31080,1000
4,31081,1000
4,31082,1000
4,31083,1000
4,31084,1000
4,31085,1000
4,31086,1000
4,31087,1000
4,31088,1000
4,31089,1000
4,31090,1000
4,31091,1000
4,31092,1000
4,31093,1000
4,31094,1000
4,31095,1000
4,31096,1000
4,31097,1000
4,31098,1000
4,31099,1000
4,31100,1000
4,31101,1000
4,31102,1000
4,31103,1000
4,31104,1000
4,31105,1000
4,31106,1000
4,31107,1000
4,31113,1000
4,31114,1000
4,31117,1000
4,31118,1000
4,31119,1000
4,31120,1000
4,31121,1000
4,31122,1000
4,31123,1000
4,31124,1000
4,31125,1000
4,31126,1000
4,31127,1000
4,31128,1000
4,31129,1000
4,31130,1000
4,31131,1000
4,31132,1000
4,31133,1000
4,31134,1000
4,31135,1000
4,31136,1000
4,31137,1000
4,31138,1000
4,31139,1000
4,31140,1000
4,31141,1000
4,31142,1000
4,31143,1000
4,31144,1000
4,31145,1000
4,31146,1000
4,31147,1000
4,31148,1000
4,31149,1000
4,31150,1000
4,31151,1000
4,31152,1000
4,31153,1000
4,31157,1000
4,31158,1000
4,31160,1000
4,31161,1000
4,31162,1000
4,31163,1000
4,31164,1000
4,31165,1000
4,31166,1000
4,31167,1000
4,31168,1000
4,31169,1000
4,31170,1000
4,31171,1000
4,31172,1000
4,31173,1000
4,31175,1000
4,31181,1000
4,31182,1000
4,31183,1000
4,31184,1000
4,31185,1000
4,31186,1000
4,31187,1000
4,31188,1000
4,31189,1000
4,31190,1000
4,31193,1000
4,31194,1000
4,31195,1000
4,31197,1000
4,31259,1000
4,31318,1000
4,31329,1000
4,31330,1000
4,31369,1000
4,31370,1000
4,31372,1000
4,31381,1000
4,31382,1000
4,31383,1000
4,31384,1000
4,31385,1000
4,31388,1000
4,31410,1000
4,31415,1000
4,31416,1000
4,31430,1000
4,31431,1000
4,31433,1000
4,31459,1000
4,31461,1000
4,31479,1000
4,31482,1000
4,31483,1000
4,31488,1000
4,31489,1000
4,31497,1000
4,31530,1000
4,31544,1000
4,31568,1000
4,31617,1000
4,31618,1000
4,31620,1000
4,31691,1000
4,31713,1000
4,31714,1000
4,31716,1000
4,31728,1000
4,31737,1000
4,31764,1000
4,31805,1000
4,31844,1000
4,31845,1000
4,31846,1000
4,31847,1000
4,31848,1000
4,31849,1000
4,31850,1000
4,31851,1000
4,31853,1000
4,31855,1000
4,31856,1000
4,31858,1000
4,31859,1000
4,31860,1000
4,31861,1000
4,31862,1000
4,31863,1000
4,31864,1000
4,31865,1000
4,31874,1000
4,31875,1000
4,31876,1000
4,31877,1000
4,31878,1000
4,31879,1000
4,31880,1000
4,31881,1000
4,31884,1000
4,31885,1000
4,31887,1000
4,31905,1000
4,31906,1000
4,31907,1000
4,31911,1000
4,31916,1000
4,31921,1000
4,31922,1000
4,31923,1000
4,31927,1000
4,31930,1000
4,31931,1000
4,31932,1000
4,31933,1000
4,31934,1000
4,31936,1000
4,31937,1000
4,31938,1000
4,31943,1000
4,31944,1000
4,31959,1000
4,31960,1000
4,31961,1000
4,31962,1000
4,31963,1000
4,31964,1000
4,31965,1000
4,31966,1000
4,31967,1000
4,400020,1000
4,400046,1000
4,400055,1000
4,400056,1000
4,400057,1000
4,400073,1000
4,400074,1000
4,400076,1000
4,400115,1000
4,400124,1000
4,400128,1000
4,410005,1000
4,410029,1000
4,410061,1000
4,410095,1000
4,420010,1000
4,420016,1000
4,420025,1000
4,420029,1000
4,420079,1000
4,440000,1000
4,440002,1000
4,440003,1000
4,440006,1000
4,480071,1000
4,480095,1000
4,480097,1000
4,480107,1000
4,14628,1000
4,14730,1000
4,14735,1000
4,17461,1000
4,17470,1000
4,17493,1000
4,17497,1000
4,17517,1000
4,17523,1000
4,22822,1000
4,23154,1000
